PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name
0936_01,0,0,1593,2,20,0,0,4,0,732,1,312
0937_01,2,1,960,2,18,0,0,0,0,0,0,1005
0943_01,2,1,1703,2,45,0,0,0,0,0,0,2115
0943_02,2,1,1703,2,5,0,0,0,0,0,0,1700
0943_03,2,0,1703,0,42,0,22,0,697,798,0,1256
0945_01,2,0,1033,0,50,0,901,0,242,160,0,3354
0945_02,2,0,1607,2,21,0,590,0,114,0,415,1004
0948_01,0,0,2598,2,22,0,141,695,0,116,482,557
0950_01,2,1,1617,2,23,0,0,0,0,0,0,246
0954_01,0,0,1704,1,22,0,0,154,497,16,1,3504
0958_01,0,0,1631,2,21,0,0,60,0,303,653,2660
0959_01,0,0,1035,1,24,0,640,155,0,0,0,1169
0962_01,0,0,1641,2,24,0,9,71,2572,0,0,3589
0963_01,1,1,608,2,42,0,0,0,0,0,0,2032
0967_01,0,0,1661,2,19,0,1,0,0,0,632,270
0973_01,0,0,2636,2,32,0,0,0,0,0,908,1824
0974_01,0,0,987,2,35,0,666,175,783,0,0,2613
0977_01,0,1,2661,1,19,0,0,0,0,0,0,3412
0980_01,0,0,1666,2,55,0,0,24,52,808,0,3944
0981_01,0,0,2668,2,35,0,0,382,0,370,156,1363
0981_02,0,1,2668,2,63,0,0,0,0,0,0,2087
0986_01,1,0,210,2,66,0,2164,46,0,6962,2257,4129
0986_02,1,1,210,0,45,0,0,0,0,0,0,641
0996_01,0,0,1706,1,20,0,0,363,344,0,165,1992
0999_01,0,1,2660,1,21,0,0,0,0,0,0,3942
0999_02,0,0,2660,2,51,0,0,908,0,0,0,380
1003_01,0,0,2685,2,13,0,731,0,51,0,0,1939
1007_01,0,0,2687,2,24,0,826,5,1,56,0,2629
1009_01,2,0,1707,2,28,0,240,161,0,0,1405,1546
1010_01,2,1,1692,2,52,0,0,0,0,0,0,1007
1016_01,1,0,6,0,32,0,0,2983,0,6282,74,1719
1021_01,0,0,1700,2,23,0,0,458,151,256,0,2597
1023_01,2,1,1701,2,37,0,0,0,0,0,0,1276
1028_01,0,1,2692,1,35,0,0,0,0,0,0,1666
1037_01,0,1,2693,2,46,0,219,0,0,0,0,3167
1039_01,0,0,1702,2,33,0,553,6,0,0,90,304
1042_01,1,0,47,0,34,1,0,1286,39,527,57,2795
1044_01,0,0,2695,2,51,0,0,111,1719,45,4,1594
1050_01,0,1,2686,2,29,0,0,0,177,0,0,1465
1055_01,0,0,2688,2,27,0,54,47,630,0,53,1924
1059_01,1,1,418,0,22,0,0,0,0,0,0,3531
1059_02,1,1,418,0,33,0,0,0,0,0,0,417
1061_01,1,1,419,0,31,0,0,0,0,0,0,832
1064_01,0,0,1018,2,16,0,0,0,978,9,0,3165
1064_02,0,0,2689,0,6,0,0,0,0,0,0,1117
1067_01,0,0,1705,1,18,0,289,0,423,150,508,2301
1069_01,1,1,615,0,30,0,0,0,0,0,0,2961
1070_01,0,0,1719,2,24,0,0,92,656,0,0,3924
1072_01,0,1,2691,1,57,0,0,0,0,0,0,2487
1072_02,0,1,2691,2,24,0,0,0,0,303,0,2273
1072_03,0,0,2691,2,23,0,0,784,177,0,1,2247
1072_04,0,0,2691,2,40,0,150,8,565,60,0,2270
1072_05,0,0,2691,0,21,0,699,0,0,0,18,88
1072_06,0,0,2691,2,17,0,154,49,540,0,0,1511
1072_07,0,1,2691,0,25,0,0,439,0,0,0,3947
1072_08,0,1,2691,2,34,0,0,0,0,0,0,1836
1073_01,0,0,2698,2,18,0,212,188,38,0,449,2187
1074_01,0,0,1038,2,8,0,0,0,0,0,0,2931
1074_02,0,1,1038,1,14,0,0,0,0,0,0,1980
1081_01,0,0,2694,2,16,0,0,0,0,0,0,3991
1087_01,2,0,1720,2,22,0,4,192,1161,11,19,3553
1090_01,1,1,214,2,21,0,0,0,0,0,0,3395
1090_02,1,0,214,0,23,0,0,7600,177,188,12863,179
1092_01,0,1,2696,0,26,0,0,0,0,0,0,1149
1098_01,2,0,612,2,18,0,2233,0,346,0,0,1185
1101_01,0,0,2702,2,72,0,0,708,0,1,11,3357
1103_01,2,0,1723,2,18,0,1216,0,32,41,0,2113
1104_01,1,1,420,0,24,0,0,0,0,0,0,3365
1106_01,2,0,1708,2,36,0,1199,27,83,0,0,2819
1106_02,2,1,1708,2,13,0,0,0,0,0,0,3191
1107_01,0,0,1710,2,19,0,132,575,294,0,513,282
1109_01,0,0,1711,1,28,0,847,20,0,77,0,3805
1111_01,0,1,2704,0,2,0,0,0,0,0,0,946
1111_02,0,1,2704,2,5,0,0,0,0,0,0,172
1111_03,0,0,1039,0,25,0,0,0,150,562,6,117
1118_01,1,0,421,2,45,0,0,283,0,3613,0,4029
1118_02,1,1,421,2,59,0,0,0,0,0,0,3646
1118_03,1,0,421,2,6,0,0,0,0,0,0,391
1118_04,1,0,421,2,36,0,1477,2036,0,484,0,387
1118_05,1,0,421,2,40,0,0,10,0,4,6119,2918
1119_01,2,0,1712,2,36,1,43,314,352,732,3,1728
1119_02,2,1,1712,2,31,0,0,0,0,0,0,1580
1120_01,0,0,2697,1,19,0,0,439,2329,0,1,2264
1122_01,0,1,2699,2,13,0,0,0,0,0,0,2617
1124_01,1,1,422,2,31,0,0,0,0,0,0,3375
1124_02,0,1,422,2,22,0,0,0,0,0,0,2261
1124_03,1,0,422,0,52,0,0,225,0,1624,49,181
1125_01,0,0,1724,2,22,0,555,16,181,0,24,2497
1125_02,0,1,2701,2,34,0,0,0,0,0,0,251
1126_01,2,1,1713,2,23,0,0,0,0,0,0,1854
1128_01,1,1,213,0,14,0,0,0,0,0,0,301
1128_02,1,1,213,2,30,0,0,0,0,0,0,352
1131_01,1,1,215,0,75,0,0,0,0,0,0,2793
1135_01,1,0,216,2,28,0,1371,1447,0,303,6151,3630
1135_02,1,0,2691,0,61,0,26,3606,177,0,138,3866
1135_03,1,0,216,2,25,0,0,1039,12,4584,2158,3100
1135_04,1,0,216,0,21,0,411,7312,14,22,215,3441
1137_01,1,0,1040,2,29,0,0,1537,177,112,753,3981
1137_02,1,0,7,0,28,1,0,109,0,1514,942,2583
1138_01,1,0,1030,2,41,0,0,6523,0,13,0,3674
1139_01,0,1,2703,1,25,0,0,0,0,0,0,84
1143_01,0,0,1714,0,28,0,0,172,539,91,0,551
1145_01,2,0,1725,2,0,0,0,0,0,0,0,4081
1145_02,2,0,1725,2,19,0,775,0,1863,0,0,466
1145_03,2,0,1031,2,22,0,1031,0,16,1,0,3152
1145_04,2,0,1725,2,2,0,0,0,0,0,0,3203
1151_01,0,0,2706,0,35,0,219,0,783,10,6,2147
1157_01,0,0,1715,2,42,0,1030,0,48,463,311,2738
1158_01,2,1,1032,2,46,0,0,0,0,0,0,1954
1158_02,2,1,1032,2,26,0,219,0,0,0,0,871
1159_01,0,1,2707,1,19,0,0,0,0,0,0,3880
1159_02,0,0,2707,2,11,0,0,0,0,0,311,4138
1159_03,0,1,2707,1,11,0,0,0,0,0,0,2879
1160_01,2,0,1728,2,17,0,26,0,1094,0,0,982
1164_01,0,0,1718,2,23,0,220,0,819,47,0,3411
1171_01,0,0,1043,2,37,0,219,0,225,1,2170,3979
1172_01,2,1,1721,2,18,0,0,0,0,303,0,1859
1176_01,2,0,1044,2,48,0,527,2,1547,38,0,1689
1181_01,0,0,1722,2,18,0,18,0,1,449,307,47
1183_01,1,1,423,2,18,0,0,0,0,0,0,107
1183_02,1,0,423,2,32,1,3,2235,927,142,1582,3222
1183_03,1,1,423,0,26,0,0,0,0,0,0,795
1184_01,1,1,424,1,26,0,0,0,0,0,0,411
1184_02,0,0,424,0,55,0,0,156,0,303,361,1249
1189_01,0,0,2705,0,19,0,678,0,0,38,0,1272
1194_01,2,0,613,2,65,0,1710,0,219,12,0,3255
1196_01,2,0,1730,2,28,0,1789,0,597,0,120,4025
1196_02,2,0,1730,2,24,0,770,55,325,0,0,4026
1200_01,1,1,426,0,52,0,0,0,0,0,311,7
1201_01,1,0,616,2,67,0,0,4099,169,221,5815,2588
1201_02,1,0,616,2,34,0,0,3533,0,757,34,3864
1202_01,2,0,1036,2,23,0,1459,0,608,0,14,878
1204_01,0,0,1037,2,26,0,0,0,995,2,0,557
1205_01,0,0,1726,2,28,0,0,0,260,1149,0,3512
1207_01,0,0,2708,2,9,0,0,0,0,0,311,1596
1207_02,0,0,2708,0,1,0,0,0,0,303,0,578
1207_03,0,1,2708,2,1,0,0,439,0,0,0,3667
1207_04,0,0,1045,2,58,0,0,5,177,0,2,4091
1209_01,1,0,425,2,59,0,0,24,0,1824,1742,374
1209_02,1,0,425,2,54,0,48,2650,0,424,1031,2749
1217_01,1,0,617,0,8,0,0,0,0,0,0,1321
1217_02,1,1,617,2,28,0,0,0,0,0,0,413
1219_01,1,0,223,0,19,0,0,498,0,10,2882,2710
1219_02,1,1,223,0,23,0,0,0,0,0,0,55
1224_01,2,1,1727,2,47,0,0,0,0,0,0,2319
1224_02,2,0,618,2,17,0,219,583,2936,0,0,4037
1226_01,2,1,1729,2,33,0,0,0,0,0,0,3455
1226_02,2,1,1729,2,43,0,0,0,0,0,0,3549
1227_01,1,1,1048,2,28,0,0,0,0,0,311,259
1237_01,0,0,1732,2,32,0,0,439,777,1,0,680
1241_01,0,0,1733,2,13,0,539,101,0,0,41,3902
1244_01,2,1,1734,2,18,0,0,0,0,0,0,605
1245_01,0,1,2711,2,16,0,0,0,0,0,0,618
1247_01,2,1,1737,2,6,0,0,0,0,0,0,3469
1249_01,0,0,1738,2,27,0,0,610,0,948,0,683
1251_01,2,1,619,2,29,0,0,0,0,0,0,3352
1252_01,0,0,1051,0,32,0,0,0,8,1612,0,140
1253_01,0,0,1052,2,23,0,72,0,0,910,0,3986
1257_01,1,1,428,2,33,0,0,0,0,0,0,3777
1257_02,1,1,428,2,51,0,0,0,0,0,0,419
1257_03,1,0,428,2,41,0,0,297,8292,601,275,194
1257_04,1,0,428,2,20,0,0,2081,0,3,79,397
1262_01,0,0,2709,0,0,0,0,0,0,0,0,2169
1262_02,0,0,1739,0,13,0,501,287,0,7,2,1584
1265_01,0,1,2710,2,13,0,0,0,0,0,0,1050
1266_01,2,0,1731,2,13,0,1363,259,75,0,0,2769
1268_01,2,1,1741,0,24,0,0,0,0,0,0,882
1270_01,1,0,224,0,29,0,0,6860,1,131,27,2586
1272_01,0,0,2712,0,32,0,1,0,0,636,172,3506
1275_01,0,0,1744,2,24,0,3,53,4,0,656,759
1276_01,2,0,1054,2,27,0,0,0,0,0,0,3826
1277_01,0,0,1746,2,24,0,673,0,65,303,0,2193
1290_01,2,0,1735,2,34,0,987,0,54,200,0,3546
1296_01,0,0,1751,1,26,0,153,1,0,0,538,1659
1297_01,0,0,1752,2,22,0,0,0,2438,22,26,2784
1298_01,0,0,2714,2,10,0,0,0,0,0,0,2199
1301_01,0,0,2716,2,28,0,124,328,423,17,36,2541
1301_02,0,1,2716,2,5,0,0,0,0,0,311,822
1301_03,0,1,2716,2,29,0,0,0,0,0,0,3328
1303_01,0,0,1740,2,29,0,219,0,430,6,0,2899
1305_01,0,0,1742,2,17,0,97,1882,7,0,32,1418
1313_01,0,0,1041,2,18,0,39,653,92,0,6,3753
1314_01,0,0,1743,1,35,0,9,0,0,1446,0,632
1315_01,0,0,2717,2,42,0,99,806,0,0,2,3799
1318_01,2,1,1745,0,35,0,0,0,0,0,0,136
1319_01,1,0,4,2,42,0,13,2983,0,0,3311,3096
1319_02,1,0,4,2,33,0,0,139,1,1707,341,1618
1320_01,0,1,2713,1,20,0,0,0,0,0,0,2732
1320_02,0,1,2713,2,2,0,0,0,0,0,0,1125
1320_03,0,1,2713,2,2,0,0,0,0,0,0,3610
1321_01,2,1,1055,2,43,0,0,0,0,0,0,3177
1321_02,2,1,1747,2,10,0,0,0,0,0,0,3671
1321_03,2,0,1747,2,26,0,2246,0,332,17,8,3895
1321_04,2,0,1055,2,42,0,26,0,842,430,0,4158
1327_01,0,1,2715,2,24,0,0,0,0,0,0,3817
1329_01,2,0,1756,2,32,0,1006,0,372,126,0,4071
1334_01,0,0,1757,2,23,0,0,38,0,337,448,2142
1338_01,1,1,427,0,29,0,0,0,0,0,0,3498
1338_02,1,1,427,2,15,0,0,0,0,0,0,3140
1339_01,0,1,2719,2,15,0,0,0,0,0,0,3124
1341_01,0,0,2721,2,29,0,0,306,1,602,0,4112
1341_02,0,1,2721,2,15,0,0,0,0,303,0,1910
1341_03,0,0,2721,0,13,0,0,474,0,0,0,2065
1343_01,1,0,5,2,33,0,3,977,0,1908,7557,2219
1343_02,1,0,5,2,47,0,0,4192,888,901,2,1566
1343_03,1,0,5,0,27,0,2201,461,0,251,159,4114
1344_01,0,0,1748,1,18,0,34,439,0,1,611,1384
1346_01,0,0,2718,2,10,0,0,0,0,303,0,2443
1349_01,0,1,2723,2,40,0,0,0,0,0,0,2880
1349_02,0,1,2723,0,28,0,0,0,0,0,0,3853
1354_01,2,0,1753,0,23,0,1242,26,0,19,0,1951
1354_02,2,0,1056,2,23,0,0,0,0,0,0,493
1354_03,2,1,1753,0,41,0,0,0,0,0,0,3311
1354_04,2,0,620,2,20,0,89,0,2620,0,0,2953
1354_05,2,1,1753,2,29,0,0,0,0,0,0,924
1354_06,2,1,1753,2,17,0,0,0,0,0,0,2832
1354_07,2,0,1753,2,21,0,23,0,1247,17,1,2360
1358_01,2,1,1758,2,25,0,0,0,0,0,0,2306
1358_02,2,0,1042,2,25,0,807,168,45,0,0,872
1359_01,0,0,2720,2,28,0,0,171,177,0,280,1437
1361_01,2,1,1754,2,24,0,0,0,0,0,0,3147
1361_02,2,0,655,2,56,0,936,0,363,0,0,1904
1363_01,0,0,2722,2,36,0,63,556,0,192,0,1581
1364_01,0,0,1755,1,20,0,1018,0,0,201,11,3420
1364_02,0,0,1755,2,50,0,90,681,10,0,22,2266
1367_01,0,1,2724,1,29,0,0,0,0,0,0,2186
1369_01,0,0,1759,2,34,0,10,900,0,23,0,1773
1369_02,0,1,2725,1,40,0,0,0,0,0,0,1091
1369_03,0,0,2725,2,20,0,0,1822,0,0,6,557
1372_01,0,1,2727,2,36,0,0,0,0,0,0,3797
1373_01,0,0,657,2,25,0,2,145,830,14,1,2916
1374_01,1,1,226,0,25,1,0,0,0,0,0,1137
1388_01,0,1,2728,1,17,0,0,0,0,0,0,1265
1392_01,1,0,217,2,42,0,0,2799,23,151,1260,2702
1394_01,0,1,2729,1,47,0,0,0,0,0,0,1383
1396_01,0,0,1761,2,23,0,212,832,363,35,0,839
1405_01,2,0,1046,2,29,0,133,0,1166,0,0,2789
1409_01,2,0,621,2,39,1,2012,38,1274,0,0,1001
1409_02,2,1,658,2,43,0,0,0,0,0,0,3350
1411_01,0,0,1047,2,23,0,0,1589,0,0,50,155
1418_01,0,0,1766,2,46,0,0,550,346,6,0,2447
1422_01,1,1,9,0,31,0,0,0,0,0,0,2894
1422_02,1,0,9,2,37,0,45,17,213,3183,161,3680
1422_03,1,0,9,0,48,0,58,105,0,7536,103,1730
1429_01,2,0,1760,2,28,0,300,0,741,0,0,1532
1432_01,2,0,1762,2,38,0,473,0,871,2,0,2638
1432_02,2,0,623,2,31,0,2565,9,4,0,0,852
1436_01,0,0,1763,2,35,0,18,4,926,0,0,964
1437_01,0,0,2731,1,28,0,0,0,0,422,351,95
1441_01,0,0,1769,2,29,0,34,260,24,485,0,557
1446_01,0,0,2733,2,19,0,0,174,0,490,10,2365
1448_01,0,0,2736,2,29,0,20,571,0,36,0,2561
1449_01,2,0,1050,2,44,0,1042,0,5,1,0,1538
1456_01,0,0,2730,2,59,0,1,1,0,771,0,1082
1459_01,0,0,1767,0,23,0,183,36,0,0,419,646
1464_01,0,0,2738,1,48,0,2,0,0,783,0,121
1466_01,0,1,2732,2,49,0,0,0,0,0,0,1216
1468_01,0,0,2741,2,15,0,0,628,0,0,0,2245
1469_01,2,0,1768,2,30,0,799,0,98,40,661,1481
1469_02,2,0,1768,2,20,0,679,35,1090,50,0,1534
1470_01,0,1,2743,2,20,0,0,0,0,0,0,2202
1471_01,0,0,2734,2,6,0,0,0,0,0,0,3267
1471_02,0,1,2734,2,1,0,0,0,0,0,0,4063
1471_03,0,0,2691,2,1,0,0,0,0,0,0,1416
1471_04,0,0,2734,2,2,0,0,0,0,0,0,2255
1471_05,0,1,2734,2,8,0,0,0,0,0,0,2299
1472_01,0,1,2744,1,29,0,0,0,0,0,0,2308
1473_01,0,0,1771,2,43,0,41,0,0,0,570,917
1473_02,0,0,2745,2,73,0,5,0,0,568,55,2072
1475_01,0,0,1773,2,48,0,0,2,774,0,95,3782
1476_01,0,0,2735,0,24,0,515,16,0,76,106,1895
1477_01,1,0,218,2,20,0,987,3691,0,0,796,3711
1477_02,1,0,218,2,17,0,1,1598,0,7498,0,3482
1480_01,0,1,2746,2,42,0,0,0,0,0,0,2689
1482_01,2,1,1770,2,22,0,0,0,0,0,0,3123
1483_01,0,0,1053,1,54,0,240,0,629,0,0,430
1486_01,0,1,2737,2,41,0,0,0,0,0,0,3201
1487_01,0,1,2748,1,0,0,0,0,0,0,0,3496
1487_02,0,0,2748,2,20,0,0,619,165,0,0,2253
1492_01,1,0,430,0,54,0,1,695,177,522,7382,4155
1492_02,1,0,430,0,73,0,22,30,0,1616,103,105
1494_01,0,0,1772,0,17,0,583,1,0,0,6,1289
1495_01,0,0,2691,2,21,0,0,0,18,758,0,4067
1495_02,0,1,2751,0,60,0,0,0,0,0,0,1303
1496_01,0,1,2753,2,50,0,0,0,0,0,0,1447
1497_01,2,1,1776,2,17,0,0,0,0,0,0,874
1497_02,2,1,1776,2,18,0,0,0,0,0,0,3088
1502_01,0,0,429,0,25,0,0,170,1,601,7470,14
1502_02,1,0,429,0,57,1,1,3637,0,3,311,439
1502_03,1,1,429,0,46,0,0,0,0,0,0,3437
1502_04,1,1,429,2,71,0,0,0,0,0,0,1782
1504_01,0,0,1778,2,21,0,3,5,3,699,0,1664
1505_01,2,0,1780,2,38,0,316,0,36,920,0,1760
1508_01,0,0,1774,2,23,0,8,0,0,671,12,1840
1512_01,2,0,1775,2,24,0,16,15,1277,452,0,968
1513_01,0,1,2739,1,25,0,0,0,0,0,0,316
1514_01,0,1,2740,1,35,0,0,0,0,0,0,2155
1516_01,0,0,2742,1,21,0,0,40,610,7,47,3740
1517_01,0,0,1777,2,22,0,628,212,0,0,63,1820
1518_01,1,0,219,0,60,0,0,63,0,0,5824,43
1518_02,1,0,219,2,29,0,0,3577,216,723,2188,828
1519_01,0,0,662,2,49,0,674,22,301,0,0,3510
1522_01,2,1,1779,2,27,0,219,0,0,0,0,3116
1530_01,0,0,1782,2,23,0,1,0,2521,0,59,1214
1534_01,2,0,663,2,23,0,1556,0,31,0,0,3107
1534_02,2,0,625,2,33,0,3303,0,40,1,0,2350
1535_01,0,0,1783,1,35,0,0,422,0,0,2735,557
1537_01,1,0,231,2,27,0,0,5113,0,0,7,125
1538_01,2,0,1785,2,44,0,1692,0,52,0,7,549
1538_02,2,0,622,0,18,0,1106,0,74,0,0,1222
1546_01,0,1,2747,0,31,0,0,0,0,0,0,2144
1549_01,0,0,2749,2,21,0,86,2209,994,535,142,285
1553_01,2,1,1784,2,27,0,0,0,0,0,0,3137
1553_02,0,0,1784,2,36,0,1093,0,1566,0,0,1691
1554_01,0,1,2757,1,33,0,0,0,0,0,0,3281
1554_02,0,0,1786,2,30,0,0,0,704,0,0,3319
1556_01,0,1,2752,2,29,0,0,439,0,0,0,3857
1557_01,1,0,232,0,32,0,0,10711,0,189,20,1779
1559_01,1,1,221,0,31,0,0,0,0,0,0,189
1559_02,1,1,221,2,27,0,0,0,0,0,0,3642
1563_01,1,1,233,0,25,0,0,0,0,0,0,16
1566_01,1,1,222,0,38,0,0,0,0,0,0,3133
1570_01,0,0,1787,2,47,0,0,0,0,672,89,288
1571_01,0,0,2754,2,24,0,224,0,585,0,0,758
1574_01,0,1,2755,2,46,0,0,0,0,0,0,4075
1575_01,0,1,2756,2,16,0,0,0,0,0,0,889
1582_01,0,0,1789,2,30,0,0,691,378,17,0,1441
1582_02,0,0,2760,2,0,0,0,0,0,303,0,2191
1583_01,2,1,1788,2,60,0,0,0,0,303,0,1766
1586_01,1,0,431,2,50,0,6,864,0,12,3877,73
1587_01,0,1,2758,1,37,0,0,0,0,0,0,3702
1587_02,0,1,2758,0,27,0,0,0,0,303,0,582
1589_01,2,0,1790,2,29,0,633,0,584,0,0,1257
1591_01,1,0,235,2,29,0,172,1,0,8999,20,2670
1591_02,1,0,235,2,22,0,0,6158,0,122,578,520
1598_01,2,0,1792,2,29,0,201,1276,1121,0,0,3180
1598_02,2,0,654,2,29,0,1507,0,8017,0,0,2209
1600_01,0,0,665,2,14,0,98,0,0,251,442,3842
1605_01,0,0,1793,2,29,0,0,0,406,298,12,2800
1607_01,0,1,2763,1,20,0,0,0,0,0,0,2244
1609_01,2,0,666,2,19,0,1022,0,0,0,0,1759
1610_01,2,0,624,0,14,0,110,0,2768,68,135,163
1616_01,0,1,2765,2,69,0,0,0,0,0,0,1993
1618_01,1,0,433,2,26,0,0,0,0,886,14268,1609
1620_01,1,0,238,0,25,0,0,1105,0,1632,8003,654
1623_01,2,0,627,2,36,0,17,0,571,3,591,3244
1627_01,0,1,2761,2,34,0,0,0,0,0,0,1195
1629_01,1,0,240,2,4,0,0,0,0,0,0,1615
1629_02,1,0,240,2,1,0,0,0,0,0,0,4079
1629_03,1,1,240,2,24,0,0,0,0,0,0,557
1629_04,1,0,240,2,21,0,0,0,0,0,0,2796
1629_05,1,1,240,2,25,0,0,439,0,0,0,62
1629_06,1,1,240,0,44,0,0,0,0,0,0,1874
1639_01,0,0,2762,2,22,0,0,6,21,1038,692,557
1641_01,2,1,1801,2,64,0,0,0,0,0,0,2366
1642_01,1,0,656,2,32,0,6,2902,0,2818,108,2229
1643_01,0,0,2766,2,42,0,0,0,476,402,6,3039
1648_01,1,1,670,2,29,0,0,0,0,0,0,3102
1652_01,0,1,2764,1,4,0,0,0,0,0,0,954
1654_01,0,0,671,2,17,0,980,0,7,0,0,906
1664_01,0,0,1802,2,21,0,0,0,738,86,40,754
1665_01,1,1,432,2,52,0,0,0,0,0,0,2723
1665_02,1,1,432,2,29,0,0,0,0,0,311,70
1667_01,0,0,1791,2,35,0,367,54,0,479,0,173
1675_01,2,1,1794,0,23,0,0,0,0,0,0,3405
1678_01,0,0,1796,2,27,0,10,4,12,2,1124,811
1679_01,0,1,2767,2,8,0,0,0,0,0,0,553
1680_01,1,0,436,2,20,0,0,54,3,4976,2732,3519
1680_02,1,1,436,0,16,0,0,0,0,0,0,529
1683_01,0,0,673,2,35,0,0,216,9,40,721,729
1684_01,2,0,1807,2,44,0,684,0,605,0,0,2
1686_01,0,0,1809,2,19,0,0,6,1217,913,3,756
1689_01,1,1,438,2,2,0,0,0,0,0,0,2864
1689_02,1,0,438,2,30,0,0,3085,13,212,297,2627
1689_03,1,0,438,2,28,0,0,6285,0,1301,108,481
1692_01,0,1,2691,2,44,0,0,0,0,0,0,2189
1693_01,0,0,1797,2,20,0,2,673,177,0,41,1066
1701_01,0,1,2768,2,22,0,0,0,0,0,0,942
1702_01,0,0,1798,2,14,0,0,1141,0,0,7,1092
1703_01,0,0,1811,2,20,0,0,671,56,0,0,1144
1706_01,0,0,1799,2,45,0,0,92,202,271,362,4024
1707_01,0,0,1800,0,19,0,0,0,0,394,327,2016
1716_01,2,0,2691,2,42,0,247,0,27,707,32,3270
1720_01,0,0,1814,2,23,0,690,4,10,0,0,1033
1722_01,0,0,2769,2,43,0,0,22,0,6,879,1101
1726_01,2,0,1803,2,20,0,532,0,747,10,0,454
1726_02,2,1,1803,2,11,0,0,0,0,0,0,3528
1726_03,2,0,1803,2,20,0,477,812,0,0,0,3573
1732_01,0,1,2770,2,21,0,0,0,0,0,0,3425
1735_01,0,0,1806,2,17,0,1296,613,23,72,0,1551
1737_01,0,0,2772,2,32,0,115,0,0,386,308,3911
1741_01,0,0,2773,2,24,0,0,69,709,0,31,3975
1741_02,0,1,2773,2,4,0,0,0,0,0,0,3038
1741_03,0,0,2773,2,4,0,0,0,0,0,0,2557
1743_01,0,0,1818,1,36,0,0,0,148,1220,2,2101
1744_01,2,0,628,2,27,0,157,0,2345,822,0,2436
1750_01,0,1,2776,2,46,0,0,0,0,0,0,1852
1751_01,2,1,1808,0,24,0,0,0,0,0,0,2790
1751_02,2,0,1808,2,3,0,0,0,0,0,0,4046
1754_01,0,0,1820,0,21,0,41,592,0,0,5,1182
1756_01,0,0,676,2,42,0,101,137,574,0,183,557
1759_01,2,1,1810,2,26,0,0,0,0,0,0,3825
1765_01,0,1,2778,2,38,0,0,0,0,0,0,2163
1773_01,0,0,1815,0,36,0,2,0,177,606,140,2051
1777_01,1,0,225,0,28,0,0,75,0,4764,11,2778
1777_02,1,1,225,2,62,0,0,0,0,0,0,4104
1780_01,0,0,1823,2,22,0,9,8,796,5,181,1923
1784_01,0,0,2779,2,18,0,234,0,298,317,0,4064
1787_01,0,0,2780,2,12,0,0,0,0,0,0,617
1788_01,0,0,1816,2,32,0,0,71,177,338,0,3508
1789_01,0,0,2771,2,11,0,0,0,0,0,0,1079
1790_01,0,1,2781,2,47,0,0,0,0,0,0,2297
1790_02,0,1,2781,2,48,0,0,0,0,0,0,4092
1791_01,2,1,1824,0,38,0,0,0,177,0,0,1254
1791_02,2,1,1824,2,19,0,0,0,0,0,0,345
1793_01,2,0,680,2,22,0,379,87,453,22,1141,4049
1793_02,2,0,1817,2,21,0,1282,0,6061,5,0,3545
1794_01,0,0,1825,0,37,0,0,2,0,610,0,690
1795_01,0,0,659,0,28,0,1402,220,0,0,0,2982
1801_01,0,0,1819,2,15,0,18,1980,0,218,0,1413
1801_02,0,0,1819,2,57,0,643,0,0,17,289,3950
1809_01,0,1,2783,2,22,0,0,0,0,0,0,2514
1814_01,0,0,2774,0,22,0,515,0,0,93,6,2642
1814_02,0,1,2774,1,29,0,0,439,0,0,0,592
1814_03,0,0,2774,2,0,0,0,0,0,0,0,1680
1815_01,2,1,1821,2,44,0,0,0,0,0,0,2335
1819_01,0,0,1827,2,22,0,623,24,0,120,1662,1674
1820_01,2,1,660,2,25,0,0,0,0,0,0,607
1824_01,0,0,2785,2,64,0,0,467,0,351,0,3976
1825_01,0,0,1830,2,21,0,33,319,297,0,0,657
1825_02,0,0,661,2,35,0,246,207,338,0,0,98
1830_01,0,1,2775,1,15,0,0,0,0,0,0,953
1832_01,0,0,1826,2,48,0,0,0,0,1384,656,797
1835_01,1,1,242,2,22,0,0,0,0,0,0,318
1835_02,1,1,242,2,42,0,0,0,0,0,0,1872
1837_01,1,1,243,0,13,0,0,0,0,0,0,2582
1838_01,2,1,1833,2,35,0,0,0,0,0,0,980
1839_01,2,0,1835,2,27,0,1182,0,42,0,0,912
1840_01,0,1,2786,0,21,0,0,0,0,0,0,271
1842_01,2,0,626,2,22,0,603,0,200,0,0,4009
1845_01,1,0,439,2,33,0,0,11,689,355,6083,3379
1851_01,1,0,244,0,25,0,582,1080,0,14,5550,4146
1851_02,1,1,244,2,37,0,0,0,0,0,0,2764
1852_01,1,1,246,0,36,0,0,0,0,0,0,4147
1852_02,1,0,246,0,47,0,0,1696,0,303,1,1688
1852_03,1,1,246,2,34,0,0,0,0,0,0,3693
1852_04,1,1,246,0,29,0,0,0,0,0,0,3398
1858_01,1,0,434,0,39,0,0,4205,0,167,0,2886
1862_01,0,0,1839,0,27,0,1156,0,0,0,136,1995
1862_02,0,0,2789,0,35,0,557,0,0,393,0,2146
1862_03,0,0,2789,2,0,0,0,0,0,0,0,1202
1867_01,1,1,435,0,33,0,0,0,0,0,0,2023
