PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
0454_02,1,1,232,2,42,0,0,0,0,0,0,2893,1
0454_03,1,1,232,2,43,0,0,0,0,0,0,3669,1
0456_01,0,0,4309,2,55,0,210,185,188,59,73,5142,0
0457_01,0,0,6134,1,19,0,0,0,747,26,0,4894,1
0457_02,0,1,6134,2,6,0,0,0,0,0,0,6849,0
0457_03,0,0,6134,2,7,0,0,0,0,0,0,4406,0
0458_01,1,1,1125,0,28,0,0,0,0,0,0,8413,1
0459_01,0,0,4323,2,15,0,2156,0,0,59,2,3718,0
0460_01,0,1,6033,1,24,0,0,0,0,0,0,7056,1
0461_01,0,0,1657,1,31,0,0,869,0,0,0,7035,1
0461_02,0,0,4336,2,22,0,0,70,182,612,20,8141,1
0461_03,0,0,6050,0,1,0,0,0,0,0,0,4869,1
0462_01,0,1,6066,2,50,0,0,0,0,0,0,6691,0
0463_01,2,0,2189,2,34,0,865,0,257,311,35,3518,0
0463_02,2,0,2189,2,14,0,928,852,81,0,0,3052,0
0465_01,0,0,1669,2,19,0,4,10,0,1178,428,2148,0
0465_02,0,0,1669,2,29,0,0,654,22,146,4,4789,1
0466_01,0,0,2209,2,36,0,0,0,863,1,1,860,0
0468_01,0,1,6156,2,34,0,0,0,0,0,0,3748,0
0470_01,2,1,4353,0,25,0,0,0,0,0,305,686,1
0470_02,0,1,4353,2,36,0,0,0,0,0,0,4531,1
0471_01,1,0,341,2,16,0,0,45,2,5183,170,810,0
0471_02,1,0,341,0,30,0,0,7972,0,0,4,4120,1
0472_01,0,0,4367,1,37,0,0,10,544,9,299,7280,0
0474_01,0,1,6095,0,15,0,0,0,0,0,0,5966,1
0475_01,0,0,1682,2,36,0,0,0,38,9,943,2091,0
0476_01,2,0,2235,1,27,0,225,6,145,144,0,1953,0
0476_02,2,1,2235,2,27,0,0,0,0,0,0,1257,1
0476_03,2,1,2235,2,12,0,0,0,0,0,0,983,1
0477_01,0,0,1698,2,22,0,0,5,0,1619,0,1068,0
0480_01,0,0,6165,2,27,0,225,34,23,0,275,1758,0
0481_01,0,1,6109,2,13,0,0,0,0,0,0,3288,1
0482_01,0,0,1670,2,27,0,0,118,0,5,665,624,0
0482_02,0,0,4381,2,28,0,0,14,0,0,615,4087,0
0485_01,1,0,263,0,21,0,0,33,0,3348,55,3158,0
0487_01,1,0,734,2,39,0,172,1794,12,4303,246,6801,0
0488_01,0,1,6195,1,28,0,0,0,174,0,0,1721,0
0490_01,0,1,6123,2,14,0,0,0,0,0,0,3701,1
0498_01,1,1,6156,0,27,0,0,458,0,0,0,974,1
0498_02,1,1,278,0,46,0,0,0,0,311,0,4600,1
0499_01,2,1,4394,0,27,0,0,0,0,0,0,2519,1
0499_02,2,0,1683,2,21,0,0,0,0,0,0,8384,0
0500_01,2,0,1169,0,21,0,513,0,1749,82,0,6101,1
0501_01,1,0,1726,2,42,0,0,929,967,311,481,3641,0
0502_01,2,0,6156,2,22,0,10,0,817,471,0,6275,0
0503_01,2,0,4408,2,10,0,0,0,0,0,0,3193,1
0503_02,2,0,4408,2,43,0,1821,0,47,29,0,7811,0
0503_03,2,0,1714,2,42,0,1246,35,16,0,0,6285,0
0504_01,1,1,294,0,18,0,0,0,0,0,0,7630,1
0504_02,1,1,294,0,54,0,0,0,0,0,0,5644,1
0504_03,1,1,294,2,24,0,0,0,0,0,0,7295,1
0504_04,1,0,294,2,64,0,0,1737,11,401,752,7525,0
0504_05,1,1,294,0,18,0,0,0,0,0,0,905,1
0504_06,0,1,294,0,53,0,0,0,0,0,0,282,1
0506_01,2,1,4423,2,23,0,0,0,0,0,0,4545,1
0507_01,0,0,6166,2,39,0,0,0,0,0,0,4784,1
0510_01,1,0,691,2,59,0,0,16521,0,323,0,831,1
0512_01,1,0,1153,0,32,0,0,5755,0,59,122,6800,1
0512_02,1,1,1153,2,55,0,0,0,0,0,0,587,1
0513_01,0,1,6220,1,21,0,0,0,0,0,0,6535,1
0515_01,1,1,310,2,50,0,0,0,0,0,0,428,1
0516_01,1,0,90,0,55,0,113,2492,41,0,2376,8034,0
0517_01,0,0,2314,2,29,0,1445,0,1,2,73,4184,0
0518_01,0,1,4440,2,35,0,0,0,0,0,0,7182,1
0519_01,0,1,6208,2,29,0,0,0,0,0,0,6758,1
0520_01,0,0,6221,2,55,0,62,458,0,0,305,1020,0
0521_01,0,0,1727,2,23,0,39,263,0,0,305,3871,1
0522_01,0,0,1741,2,42,0,0,0,750,0,156,3391,0
0523_01,0,0,1742,2,35,0,553,213,1733,0,6,3805,1
0525_01,0,1,6156,2,47,0,0,0,0,0,0,8233,1
0527_01,2,0,4453,0,29,0,1172,11,3,0,4,7386,0
0527_02,2,1,4453,2,34,0,0,0,0,0,0,5037,1
0528_01,1,0,703,2,46,0,0,1119,0,3427,6595,138,0
0529_01,0,1,6266,1,26,0,0,0,0,0,0,2803,0
0531_01,0,1,6281,0,1,0,0,0,0,0,0,2890,0
0531_02,0,1,6281,0,29,0,0,0,0,0,0,2100,1
0533_01,2,0,1194,2,33,0,20,0,384,557,0,7809,0
0534_01,1,0,354,2,34,0,98,715,29,5732,1902,788,0
0534_02,1,0,354,2,49,0,3573,1308,316,641,25,8184,0
0537_01,0,0,6293,2,22,0,0,5,0,320,352,4787,0
0538_01,0,0,2331,2,28,0,0,1073,0,0,5,8096,1
0539_01,1,1,719,2,29,0,0,0,174,0,0,7489,1
0539_02,1,1,719,0,36,0,0,0,0,0,0,36,1
0539_03,0,1,719,0,30,0,0,0,0,0,0,194,1
0539_04,1,1,719,2,49,0,0,0,0,0,0,1132,1
0539_05,1,0,719,2,38,0,0,1793,479,9,4987,5295,0
0540_01,2,1,4482,2,31,0,0,0,0,0,0,4249,1
0540_02,0,0,4482,2,17,0,1471,0,0,45,16,6498,0
0542_01,0,0,6311,2,26,0,9,0,0,0,878,4808,0
0545_01,0,0,2347,2,23,0,59,0,0,681,0,4625,0
0546_01,0,0,4499,0,24,0,930,691,838,0,0,7058,0
0547_01,0,0,4514,2,23,0,0,15,831,16,3,7851,0
0548_01,0,0,1782,2,24,0,0,86,704,0,1,4586,1
0549_01,2,0,1170,1,32,0,666,0,0,252,1,8133,1
0549_02,2,1,4525,2,43,0,0,0,0,0,0,3584,1
0550_01,0,0,4541,2,23,0,13,12,0,762,0,5243,1
0551_01,0,0,6250,2,42,0,126,0,266,445,12,7278,0
0552_01,1,1,765,0,29,0,0,0,0,0,0,5600,1
0553_01,1,1,733,2,40,0,0,0,0,0,0,7803,1
0553_02,1,0,733,2,37,0,0,6506,0,764,0,3401,1
0555_01,1,1,751,0,61,0,0,0,0,0,0,417,1
0555_02,1,0,751,2,33,0,0,165,1,2525,0,272,0
0556_01,0,0,2190,2,19,0,0,1428,0,1,19,4326,1
0559_01,0,0,2222,1,21,0,0,12,580,0,79,5310,0
0560_01,0,0,6267,2,4,0,0,0,0,0,0,614,0
0560_02,0,0,6267,1,12,0,0,0,0,0,0,7798,1
0560_03,0,0,2236,2,44,0,1440,293,74,32,0,592,1
0561_01,0,0,6282,2,22,0,0,0,332,442,0,4303,0
0563_01,2,0,2392,0,33,0,840,642,402,21,0,3690,0
0564_01,1,1,369,0,32,0,0,0,0,0,0,971,1
0564_02,1,1,369,2,28,0,0,0,0,0,0,7509,1
0564_03,1,0,369,2,28,0,0,410,2,1354,3695,204,0
0565_01,2,0,2410,2,31,0,697,0,612,0,0,1776,0
0566_01,2,1,1795,2,13,0,0,0,0,0,0,5763,1
0567_01,0,1,6294,2,14,0,0,0,0,0,0,4284,1
0568_01,1,0,1183,2,33,0,1908,33,0,1,4,2771,0
0568_02,1,1,1183,0,29,0,0,0,0,0,305,6204,1
0569_01,0,0,2423,2,23,0,0,334,310,0,0,7733,1
0570_01,1,0,780,2,36,1,530,5085,1,146,872,1654,1
0571_01,1,1,764,0,22,0,0,0,0,0,0,1323,1
0571_02,1,1,764,2,19,0,0,0,0,0,0,165,0
0571_03,1,1,764,2,42,0,0,0,0,0,0,922,1
0571_04,1,1,764,2,30,0,0,0,0,0,305,4125,1
0571_05,1,1,764,0,16,0,0,0,0,0,0,6306,1
0571_06,1,0,764,2,55,0,0,1542,0,1814,1568,3750,0
0571_07,1,1,764,2,55,0,0,0,0,0,0,4092,1
0572_01,0,0,2257,2,19,0,1911,0,21,854,0,4930,0
0573_01,0,0,2439,2,29,0,14,809,25,54,305,2149,0
0575_01,1,1,1758,2,18,0,0,0,0,0,0,5619,1
0576_01,0,0,2285,2,21,0,0,458,625,110,0,5471,0
0577_01,0,0,6339,2,65,0,0,0,521,105,0,3619,0
0579_01,0,0,2301,2,55,0,53,790,37,0,0,3545,1
0579_02,0,0,6327,2,50,0,225,233,0,0,0,6955,0
0580_01,0,1,6352,2,49,0,0,0,0,0,0,3605,1
0581_01,0,0,1812,2,22,0,0,0,601,183,4,1641,0
0582_01,2,1,2454,2,33,0,0,0,0,0,0,2294,1
0583_01,2,1,2315,2,3,0,0,0,0,0,0,5752,1
0583_02,2,1,2315,2,0,0,0,0,0,0,0,1007,1
0583_03,2,1,2315,2,33,0,0,0,0,0,0,2003,1
0585_01,2,1,2483,2,48,0,0,0,0,0,0,3522,1
0585_02,2,1,2483,2,5,0,0,0,0,0,0,7345,1
0585_03,2,0,1208,2,23,0,2648,0,1092,0,0,3054,0
0586_01,1,1,1225,2,53,0,0,0,0,0,0,807,1
0587_01,2,0,2500,2,18,0,5,25,616,0,1042,3465,0
0588_01,0,1,6384,1,20,0,0,0,0,0,0,1431,0
0589_01,0,0,1771,2,23,0,234,1,551,0,1,5410,0
0590_01,0,0,6403,2,48,0,801,2,0,1,973,1703,0
0591_01,0,1,6340,1,19,0,0,0,0,0,0,5077,0
0593_01,2,0,1238,2,29,0,43,152,182,1,2005,3931,0
0594_01,0,0,6353,0,9,0,0,0,0,0,0,4360,0
0594_02,0,0,1830,2,24,0,225,4,0,670,113,1936,0
0596_01,2,0,2529,2,46,0,21,0,2155,422,305,7763,1
0597_01,0,1,6419,2,23,0,0,0,0,0,0,735,1
0597_02,0,1,6419,2,21,0,0,0,0,0,0,1108,0
0598_01,0,1,6385,2,19,0,0,0,174,0,305,3174,0
0599_01,2,0,2546,2,0,0,0,0,0,0,0,5110,1
0599_02,2,0,2546,2,4,0,0,458,0,0,0,952,1
0599_03,2,0,2546,2,26,0,1252,0,46,124,6,679,0
0599_04,2,1,2546,2,9,0,0,0,0,0,0,3949,1
0600_01,1,0,800,2,24,0,0,3385,826,9,793,5773,1
0602_01,2,1,2561,2,24,0,0,0,0,0,0,6965,1
0602_02,2,0,1781,2,25,0,0,0,0,0,0,6041,0
0602_03,2,1,2561,2,21,0,0,0,0,0,0,6466,1
0603_01,0,0,2574,2,21,0,0,0,12,0,747,5225,0
0607_01,1,0,779,2,37,0,27,654,10,881,9568,2483,0
0607_02,1,0,779,0,44,0,434,3113,19,311,892,5605,0
0607_03,1,0,779,2,43,0,4,1111,118,1852,305,6302,0
0608_01,0,0,6467,2,7,0,0,0,0,0,0,5329,1
0609_01,2,0,2604,2,33,0,149,0,174,0,109,3601,0
0610_01,0,0,2616,2,24,0,0,458,229,502,5,2819,0
0611_01,0,1,6404,1,31,0,0,0,0,0,0,6165,1
0612_01,1,1,381,2,27,1,0,0,0,0,0,38,1
0614_01,0,0,6420,2,34,0,0,0,0,311,0,3019,1
0615_01,0,1,6434,2,58,0,0,0,0,0,0,1191,0
0615_02,0,0,6434,2,7,0,0,0,0,0,0,2672,1
0615_03,0,1,6434,0,3,0,0,0,0,0,0,7236,1
0618_01,0,0,6481,0,21,0,0,0,908,49,0,6252,1
0618_02,0,0,2641,1,21,0,1,368,0,0,388,7886,0
0619_01,1,1,816,2,39,0,0,0,0,0,0,6916,1
0619_02,1,1,816,0,43,0,0,0,0,0,0,584,1
0623_01,0,1,6451,2,22,0,0,0,0,0,0,2710,1
0628_01,0,0,2670,2,44,0,103,0,18,1197,1,4404,1
0629_01,0,0,6496,2,38,0,0,0,0,1018,0,6631,0
0630_01,2,1,2362,2,32,0,0,0,0,0,0,1916,1
0631_01,2,1,2377,2,55,0,0,0,0,0,0,2020,1
0633_01,2,0,1253,1,31,1,629,0,0,150,0,1422,0
0634_01,0,0,2697,2,39,0,0,1496,0,140,383,6142,0
0635_01,0,0,6468,2,35,0,0,1778,0,0,0,6695,1
0635_02,0,0,1887,2,37,0,614,0,50,11,319,5569,0
0636_01,0,0,2711,0,13,0,0,7,0,339,359,1986,0
0636_02,0,0,2711,2,21,0,0,0,7,675,0,5083,0
0637_01,2,0,1902,2,20,0,0,0,0,0,0,1959,0
0638_01,1,1,429,0,20,0,0,0,0,0,0,2639,1
0639_01,0,0,2723,2,63,0,0,123,956,25,305,2412,1
0641_01,0,0,2393,2,36,0,2,0,0,1958,19,4767,0
0642_01,1,0,830,0,29,0,0,3344,0,118,972,2303,1
0642_02,1,0,830,0,36,0,0,4967,82,1517,575,884,1
0642_03,1,0,830,2,79,0,0,0,0,2210,2,1633,0
0642_04,1,1,830,0,30,0,0,0,0,0,0,7449,1
0642_05,1,1,830,0,30,0,0,0,0,0,0,2457,1
0643_01,2,0,2736,2,19,0,1019,266,141,0,0,7841,1
0644_01,1,1,1811,2,33,0,0,0,0,0,0,3645,1
0645_01,0,0,6524,2,20,0,1724,0,0,1,0,7888,0
0646_01,1,1,850,0,38,0,0,0,0,0,0,2873,1
0647_01,2,1,2411,2,7,0,0,0,0,0,0,4958,1
0647_02,2,1,2411,2,58,0,0,0,0,0,0,500,1
0647_03,2,0,2411,2,33,0,105,0,1087,0,0,6031,0
0650_01,0,1,6482,1,3,0,0,0,0,0,0,2908,1
0653_01,2,0,1914,2,39,0,0,0,0,0,0,6638,1
0655_01,2,0,1829,2,37,0,237,2,708,0,0,6259,1
0656_01,0,0,4576,2,32,0,0,0,0,768,3,5967,0
0657_01,0,0,2440,2,28,0,0,863,0,17,0,414,1
0657_02,0,0,6509,2,38,0,0,8,736,140,0,3383,0
0658_01,0,0,2455,1,21,0,0,576,1,20,305,2859,0
0659_01,0,1,6525,2,18,0,0,0,0,0,0,7223,1
0660_01,0,1,6541,2,15,0,0,0,0,0,0,4895,0
0661_01,1,0,799,2,44,0,0,2506,0,1360,722,5653,0
0663_01,0,0,2764,2,44,0,86,525,16,49,39,4286,1
0664_01,1,0,1927,2,36,0,0,0,0,4507,5689,4134,0
0665_01,0,0,2777,2,28,0,225,0,7104,0,0,1784,1
0665_02,2,0,2777,2,15,0,1264,0,2,23,0,5035,0
0668_01,0,0,2794,2,45,0,0,25,87,989,482,6621,0
0669_01,0,0,2806,2,26,0,0,530,2,9,403,2592,0
0671_01,0,1,4593,1,46,0,0,0,0,0,0,8022,1
0672_01,0,0,4608,2,25,0,1,0,38,7,740,4466,0
0674_01,0,1,4577,1,46,0,0,0,0,0,0,3546,0
0677_01,0,1,4594,2,15,0,0,0,0,0,0,5095,0
0678_01,0,1,4609,2,37,0,0,0,0,0,0,1141,0
0679_01,0,0,4627,2,20,0,225,215,0,541,0,7957,0
0680_01,0,1,4641,1,45,0,0,0,0,0,0,3220,0
0680_02,0,1,4641,2,7,0,0,0,0,0,0,604,0
0680_03,0,1,4641,2,5,0,0,0,0,0,0,4364,0
0682_01,2,1,2501,2,38,0,0,0,0,0,0,3509,1
0683_01,2,0,2823,2,30,0,269,96,252,0,0,8276,0
0684_01,2,0,2832,2,29,0,0,0,0,0,0,7339,1
0684_02,2,0,2832,2,0,0,0,0,0,0,0,7872,1
0684_03,2,1,2832,2,20,0,0,0,0,0,0,4141,1
0685_01,0,0,1856,2,41,0,1,922,4,55,15,714,0
0686_01,2,1,2849,2,18,0,0,0,0,0,0,6210,1
0686_02,2,0,1305,2,29,1,3887,0,174,12,0,1677,0
0687_01,2,0,1226,2,19,0,3097,0,9,0,213,5033,0
0688_01,2,0,1960,2,34,0,1973,0,97,41,3,3438,0
0689_01,1,1,382,2,36,0,0,0,0,0,0,1653,1
0690_01,2,1,2516,2,54,0,0,0,0,0,0,8379,1
0691_01,2,0,1975,2,19,0,164,0,783,0,0,1394,0
0691_02,2,0,2530,2,21,0,505,0,1952,0,0,3047,0
0691_03,2,1,1975,2,23,0,0,0,0,0,0,5739,1
0693_01,1,1,6156,0,35,0,0,0,0,311,0,5745,1
0693_02,1,0,863,2,34,0,0,3488,0,4343,38,7618,0
0696_01,0,0,4666,2,22,0,0,581,226,74,0,7245,1
0697_01,0,0,2863,0,24,0,21,0,689,12,0,2336,1
0699_01,2,1,2575,2,18,0,0,0,0,0,0,6720,1
0699_02,2,0,1239,0,24,0,2698,0,301,8,5,3072,0
0701_01,1,1,1254,2,33,0,0,0,0,0,0,5494,1
0702_01,0,0,2590,2,24,0,121,237,4,387,54,1363,0
0703_01,0,1,4680,2,18,0,0,0,0,0,0,1325,1
0704_01,0,1,4665,2,19,0,0,0,0,0,0,64,1
0705_01,0,0,2888,0,43,0,0,0,722,0,0,2218,1
0707_01,0,1,4696,2,44,0,0,0,174,0,0,4461,1
0709_01,1,0,104,0,25,0,0,4949,0,452,15,822,1
0709_02,1,1,104,0,25,0,0,458,0,0,0,7623,1
0709_03,1,1,6156,0,23,0,0,0,174,0,0,6377,1
0710_01,2,0,1869,2,23,0,1695,0,0,31,349,6018,0
0712_01,2,0,2906,2,20,0,457,0,170,1132,0,6276,0
0712_02,2,0,2906,2,2,0,0,0,0,0,0,1995,1
0713_01,0,0,1989,2,26,0,1577,2,0,30,0,8063,0
0714_01,0,1,4695,1,38,0,0,0,0,0,0,2820,1
0714_02,0,0,4695,2,1,0,0,0,0,0,0,1808,0
0714_03,0,0,4695,2,12,0,0,0,174,0,0,7177,1
0714_04,0,1,4695,1,2,0,0,0,0,0,0,1671,0
0714_05,0,1,4695,1,25,0,0,0,0,0,0,4244,0
0714_06,0,1,4695,0,1,0,0,0,0,0,0,5280,1
0714_07,0,1,4695,0,0,0,0,0,0,0,0,1337,1
0715_01,1,0,6156,0,54,0,0,0,0,0,0,4118,1
0718_01,0,0,1886,2,21,0,521,0,4,261,1,232,0
0719_01,2,0,1901,2,19,0,0,0,0,0,0,5861,0
0724_01,0,0,2656,1,24,0,0,23,0,184,2566,5440,0
0726_01,0,1,4722,2,20,0,0,0,0,0,0,8008,0
0727_01,0,0,2671,2,23,0,139,0,1,152,354,1320,1
0728_01,0,0,2685,0,29,0,0,0,2,786,594,4419,1
0729_01,0,0,2023,2,14,0,7,781,0,0,0,1355,1
0732_01,0,0,6156,2,19,0,0,714,2,0,0,4321,0
0733_01,0,0,2951,0,23,0,0,38,88,4,561,5141,0
0734_01,0,0,2965,2,62,0,712,2,322,0,517,2675,0
0736_01,0,0,2994,2,23,0,0,0,484,188,0,4908,0
0737_01,1,0,876,0,65,0,0,835,0,38,305,1670,0
0738_01,2,0,3007,2,47,0,0,0,0,0,0,6465,1
0740_01,1,0,815,0,67,0,76,16,0,2247,1166,2480,0
0740_02,1,1,815,0,14,0,0,0,0,0,0,8422,1
0740_03,1,0,815,2,41,0,3594,3425,0,0,58,7622,0
0743_01,0,1,4723,2,14,0,0,0,0,0,0,5064,1
0746_01,0,1,4734,2,19,0,0,0,0,0,0,5585,0
0750_01,0,0,2765,0,22,0,15,142,0,41,493,7744,0
0753_01,1,1,56,2,34,0,0,0,0,0,0,5536,1
0753_02,1,0,56,0,65,0,19,1344,4,3190,8,414,0
0753_03,1,1,6156,0,42,0,0,0,0,0,0,5392,1
0754_01,1,1,1306,0,22,0,0,0,0,0,305,833,1
0756_01,1,1,416,0,54,0,0,0,0,0,0,789,1
0756_02,1,0,416,2,34,0,47,287,0,4302,0,6491,0
0756_03,1,1,416,2,27,0,0,0,174,0,0,3626,1
0757_01,2,0,1309,0,67,0,1,0,5,1022,151,5628,0
0761_01,1,0,849,2,33,0,0,3879,0,48,67,4129,1
0762_01,0,1,4765,1,30,0,0,0,0,0,0,2722,0
0764_01,0,0,4782,2,22,0,0,0,0,0,0,2097,0
0765_01,2,0,2795,1,35,0,1248,0,55,12,0,3152,1
0765_02,2,0,2795,2,23,0,755,0,121,311,0,6330,0
0767_01,0,0,4796,2,49,0,0,6,679,15,187,3100,0
0768_01,1,0,480,0,36,0,29,12180,0,93,17306,5263,0
0768_02,1,1,480,2,31,0,0,0,0,311,0,703,1
0769_01,1,1,430,0,54,0,0,0,0,0,0,826,1
0770_01,0,1,4811,2,0,0,0,0,0,0,0,231,0
0770_02,0,0,4811,2,29,0,0,715,0,170,0,6883,0
0770_03,0,0,4811,2,54,0,0,0,0,0,0,3964,0
0770_04,0,1,4811,1,10,0,0,0,0,0,0,4712,0
0770_05,0,0,4811,0,0,0,0,0,0,0,0,3724,1
0770_06,0,1,4811,1,7,0,0,0,0,0,0,414,1
0771_01,0,1,4733,2,25,0,0,0,0,0,0,7891,0
0772_01,1,0,2064,0,37,0,0,16,325,4476,1359,5622,0
0772_02,1,1,2064,0,15,0,0,0,0,0,0,3666,1
0772_03,0,1,2064,2,26,0,0,0,0,0,0,8183,1
0772_04,1,0,2064,0,7,0,0,0,0,0,0,756,1
0773_01,0,0,2807,2,30,0,558,4,0,175,0,3616,0
0776_01,0,0,3062,2,19,0,0,2,1399,0,18,1345,1
0777_01,1,0,69,2,30,0,0,3004,0,1018,0,8148,0
0779_01,0,0,3075,2,21,0,562,2,0,0,11,3923,0
0781_01,0,0,4823,1,21,0,14,33,0,3,467,2274,0
0782_01,2,1,3090,2,59,0,0,0,0,0,0,1852,1
0784_01,1,1,934,0,28,0,0,0,0,0,0,3496,1
0785_01,0,0,3116,2,32,0,713,0,2,0,1,3096,0
0786_01,0,1,4749,2,19,0,0,0,0,0,0,6670,1
0787_01,0,1,4764,2,7,0,0,0,0,0,305,6655,0
0788_01,0,0,3131,0,16,0,797,0,0,0,0,414,0
0789_01,1,0,119,2,31,1,0,166,4,2177,342,5540,0
0789_02,1,0,119,2,30,0,0,142,870,89,3497,871,0
0789_03,1,1,119,2,26,0,0,0,0,0,0,8416,1
0790_01,0,1,4835,1,20,0,0,0,174,0,0,2977,1
0791_01,0,1,4781,1,24,0,0,0,0,0,0,5896,0
0793_01,0,0,4810,1,39,0,0,0,0,7,766,5576,0
0794_01,2,0,2824,0,19,0,0,0,0,0,0,5822,1
0794_02,2,1,2824,0,27,0,0,0,0,0,0,7208,1
0795_01,0,0,2833,2,34,0,0,0,0,874,0,6370,0
0796_01,1,1,1292,0,28,0,0,0,0,0,0,152,1
0797_01,0,0,2850,2,29,0,0,0,0,0,645,3874,0
0798_01,2,1,2864,1,38,0,0,0,0,0,0,2512,1
0799_01,1,0,89,0,29,0,0,3462,5,1590,4,3256,0
0802_01,2,1,2876,2,1,0,0,0,0,0,0,6294,1
0805_01,1,0,891,0,36,1,0,13248,100,1953,1,3394,1
0806_01,0,0,2889,2,31,0,183,0,32,0,1171,2156,0
0806_02,0,0,4850,2,1,0,0,0,0,0,0,1252,1
0808_01,0,0,2080,2,31,0,159,110,701,0,10,1054,0
0809_01,2,0,2924,2,10,0,0,0,0,0,305,6040,1
0809_02,2,0,2924,2,29,0,1227,42,1,0,0,2005,0
0809_03,2,0,2924,2,42,0,836,0,51,304,0,7136,0
0809_04,2,0,2924,2,0,0,0,0,0,0,0,8086,1
0811_01,2,0,2937,1,41,0,1209,0,0,0,833,6505,0
0811_02,2,1,2937,2,0,0,0,0,0,0,0,6112,1
0811_03,2,0,2937,2,0,0,0,0,0,0,0,6221,1
0813_01,2,1,3176,2,59,0,0,0,0,0,0,3141,1
0815_01,0,0,2106,2,13,0,2,1,30,311,0,8232,0
0816_01,1,0,2123,0,24,0,0,284,0,4614,438,3330,0
0817_01,0,1,4834,2,20,0,0,0,0,0,0,1540,0
0818_01,1,0,445,2,71,1,0,0,0,0,0,4772,1
0819_01,0,1,4863,1,23,0,0,0,0,0,0,6144,1
0820_01,0,0,2966,0,15,0,0,59,714,0,3,3709,1
0820_02,0,0,4876,2,18,0,751,0,0,0,0,7393,0
0822_01,0,0,2995,2,19,0,0,561,10,0,161,6947,1
0823_01,0,1,4889,0,4,0,0,0,0,0,0,1634,1
0823_02,0,0,6156,0,42,0,0,0,739,0,0,8239,1
0824_01,2,0,3021,2,51,0,815,0,343,55,0,7540,0
0825_01,0,1,4849,2,13,0,0,0,0,0,0,236,1
0826_01,0,0,6156,2,27,0,174,653,0,0,0,2095,1
0828_01,0,0,3031,2,42,0,786,0,22,59,0,4514,0
0828_02,0,0,3031,2,41,0,324,2,174,7,26,6708,1
0829_01,0,0,3191,1,21,0,15,0,2695,2,0,5800,1
0830_01,0,0,3206,2,31,0,14,5,0,795,0,2564,1
0833_01,1,1,6156,0,36,0,0,0,0,0,0,7503,1
0834_01,0,0,3236,2,31,0,0,0,0,838,27,3215,0
0835_01,0,0,4906,0,14,0,77,0,9,424,166,1360,0
0836_01,2,0,3045,1,32,1,494,701,71,0,0,6976,0
0839_01,1,0,463,2,32,0,0,179,0,0,5152,3568,0
0840_01,0,0,4888,2,27,0,663,1111,0,0,2,2507,0
0845_01,1,0,472,0,57,0,2651,2956,0,266,1300,20,0
0846_01,0,1,4920,2,13,0,0,0,0,0,0,7552,0
0848_01,2,1,3263,2,30,0,0,0,0,0,0,7336,1
0848_02,2,1,3263,2,14,0,0,0,0,0,0,5700,1
0849_01,1,0,481,2,27,0,0,0,0,0,0,1622,1
0849_02,1,1,481,0,32,0,0,0,0,0,0,7492,1
0850_01,2,1,2134,2,54,0,0,0,0,0,0,4741,1
0851_01,0,0,3277,0,23,0,217,378,19,1,12,3974,0
0853_01,0,1,134,0,38,0,0,0,0,0,0,3681,1
0859_01,0,1,4950,2,32,0,0,0,0,0,0,2615,1
0860_01,0,0,1959,2,24,0,34,7,320,0,427,414,0
0863_01,0,1,4977,2,36,0,0,0,0,0,0,4446,0
0863_02,0,0,4977,2,11,0,0,0,0,0,0,5197,0
0863_03,0,1,4977,2,6,0,0,0,0,0,0,6459,0
0865_01,1,1,505,0,36,0,0,458,0,0,0,414,1
0865_02,1,1,505,0,22,0,0,0,0,0,0,5945,1
0867_01,0,0,3091,2,29,0,2,850,18,2,0,2862,0
0868_01,0,1,4994,2,37,0,0,0,0,0,0,3993,1
0869_01,0,0,3103,2,55,0,280,0,444,0,0,3891,0
0870_01,0,0,4935,1,29,0,112,473,0,92,0,2245,0
0871_01,1,0,4,2,20,0,2,4754,0,246,31,6307,1
0873_01,0,0,3332,2,16,0,225,0,32,2529,92,3219,0
0874_01,0,0,3117,2,19,0,0,162,540,0,0,1339,0
0875_01,0,0,5006,2,38,0,0,0,0,0,0,414,0
0876_01,0,0,3132,2,35,0,12,687,46,2,0,7612,0
0877_01,1,1,904,0,33,0,0,0,0,0,0,3667,1
0878_01,2,0,1307,1,37,1,381,0,3,447,0,6922,0
0879_01,0,0,6156,2,46,0,784,0,0,0,4,7684,0
0881_01,1,0,1308,2,41,0,3103,3,0,31,26,3424,0
0883_01,0,0,4949,2,13,0,875,5,10,18,0,2735,0
0885_01,0,1,5035,2,31,0,0,0,0,0,0,1706,0
0885_02,0,1,5035,0,52,0,0,0,0,0,0,7992,1
0889_01,1,0,925,2,48,0,0,0,0,0,0,5302,0
0889_02,1,0,925,0,27,0,1,12804,0,10,52,4132,1
0890_01,2,0,3364,2,16,0,172,458,338,9,0,414,0
0893_01,0,1,4976,0,32,0,0,0,0,0,0,6597,1
0898_01,0,1,5053,2,25,0,0,0,0,0,0,4320,0
0899_01,0,0,3386,2,26,0,0,0,716,0,1,2930,1
0899_02,0,1,4993,2,44,0,0,0,0,0,0,331,0
0901_01,2,0,3147,2,32,0,47,0,2552,0,0,3501,1
0902_01,0,0,3396,2,18,0,200,124,0,413,0,2439,1
